items_composite,overall_readiness,train_E4,train_E3,train_E7,train_E6,train_E2,train_E5,training_quality_mean,Digital,Pedagogical,Digital_x_Training,res_D6,training_attended_binary,res_D5,Resource,res_D4,digi_C1d,res_D3,res_D1,res_D2,digi_C1c,digi_C2e,conf_B2,conf_B6,TRI_scaled,school_id
2.392857142857143,3,3.0,3.0,2.0,2.0,2.0,2.0,-0.4000000000000002,-1.3999999999999997,1.1250000000000004,0.5599999999999998,2,1,2,-0.625,2,1,2,2,2,1,1,5,4,9.873015873015873,Public Day_Rural
2.75,3,2.0,3.0,2.0,3.0,2.0,2.0,-0.4000000000000002,-0.4999999999999998,0.7500000000000001,0.1999999999999999,3,1,3,-0.1250000000000002,2,2,3,2,3,2,3,4,4,11.11111111111111,Public County_Rural
3.0,3,3.0,3.0,4.0,4.0,4.0,4.0,0.39999999999999997,0.20000000000000007,-0.7500000000000001,0.08000000000000002,4,1,3,0.37499999999999994,3,3,3,4,3,3,3,3,2,12.174603174603174,Private_Urban
2.3214285714285716,3,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,-0.6999999999999998,0.6250000000000001,0.42,1,1,2,-1.0,2,2,2,1,1,2,2,4,4,9.246031746031747,Public Day_Rural
3.4642857142857144,4,5.0,5.0,5.0,5.0,5.0,5.0,1.2000000000000002,-0.39999999999999974,0.7500000000000001,-0.47999999999999976,3,1,3,0.24999999999999975,3,2,4,3,3,3,2,4,4,14.38888888888889,Public Day_Rural
3.5357142857142856,4,4.0,3.0,3.0,3.0,4.0,5.0,0.39999999999999997,0.7000000000000003,0.5000000000000002,0.2800000000000001,3,1,3,0.37499999999999994,3,5,3,4,4,3,3,4,3,14.158730158730158,Public County_Urban
2.857142857142857,3,5.0,4.0,5.0,4.0,4.0,5.0,0.9000000000000001,-0.19999999999999968,-0.7500000000000001,-0.17999999999999974,3,1,3,-0.25000000000000006,3,2,2,2,2,2,3,3,2,11.730158730158731,Public County_Rural
2.4285714285714284,3,3.0,4.0,3.0,3.0,3.0,3.0,0.09999999999999992,-0.5999999999999999,-1.0,-0.05999999999999994,3,1,3,0.0,3,2,3,2,3,2,2,2,2,10.0,Public County_Urban
2.4285714285714284,2,2.0,2.0,1.0,2.0,2.0,1.0,-0.8,0.5000000000000002,-0.7500000000000001,-0.4000000000000002,3,1,2,-0.5000000000000001,2,4,2,2,2,4,3,2,3,9.34126984126984,Public County_Rural
3.5,4,3.0,3.0,2.0,3.0,3.0,3.0,-0.10000000000000019,0.6000000000000002,0.8750000000000004,-0.05999999999999997,4,1,4,0.6249999999999997,3,4,4,4,3,3,3,4,4,13.976190476190476,Public County_Peri-urban
2.8214285714285716,3,3.0,4.0,4.0,4.0,4.0,3.0,0.39999999999999997,-0.9999999999999998,0.3750000000000002,-0.39999999999999986,3,1,3,0.12499999999999988,3,1,3,3,3,1,2,4,4,11.793650793650793,Public County_Rural
3.0714285714285716,3,4.0,3.0,4.0,3.0,4.0,3.0,0.30000000000000004,0.20000000000000007,-0.12499999999999994,0.060000000000000026,3,1,3,0.12499999999999988,3,3,3,3,3,3,3,3,3,12.38888888888889,Public County_Peri-urban
2.25,2,4.0,4.0,3.0,4.0,3.0,3.0,0.30000000000000004,-1.0999999999999999,-0.7500000000000001,-0.33,2,1,2,-0.5000000000000001,2,1,2,3,2,1,2,2,3,9.396825396825397,Public County_Rural
2.7142857142857144,3,3.0,2.0,2.0,3.0,1.0,2.0,-0.5000000000000001,-0.10000000000000003,0.6250000000000001,0.05000000000000003,2,1,2,-0.5000000000000001,2,3,3,2,2,3,2,4,4,10.746031746031745,Public Day_Urban
2.5,3,4.0,3.0,4.0,4.0,4.0,4.0,0.5000000000000001,-1.2999999999999998,0.0,-0.65,3,1,2,-0.37499999999999994,3,1,2,2,2,1,1,3,4,10.531746031746033,Public County_Rural
2.2142857142857144,2,3.0,3.0,3.0,2.0,2.0,3.0,-0.2000000000000001,0.5000000000000002,-1.75,-0.10000000000000009,1,1,2,-1.0,2,3,1,1,2,3,3,1,1,8.531746031746032,Public Day_Urban
2.9642857142857144,3,2.0,3.0,3.0,3.0,3.0,3.0,-0.10000000000000019,0.0,-0.4999999999999998,-0.0,4,1,4,0.8749999999999998,4,3,4,4,4,3,2,3,2,12.071428571428571,Private_Urban
3.0357142857142856,3,4.0,3.0,4.0,3.0,3.0,4.0,0.30000000000000004,0.3000000000000001,-0.4999999999999998,0.09000000000000004,3,1,3,0.24999999999999975,3,4,4,3,3,2,2,2,3,12.238095238095237,Public County_Rural
2.642857142857143,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.7000000000000003,-0.4999999999999998,-0.8400000000000005,3,0,3,0.24999999999999975,3,3,3,4,3,5,2,2,3,10.182539682539682,Public County_Urban
3.0,3,2.0,3.0,3.0,3.0,2.0,2.0,-0.30000000000000004,0.6000000000000002,0.6250000000000001,-0.18000000000000008,2,1,2,-0.625,1,4,2,2,3,4,3,4,3,11.69047619047619,Public County_Urban
3.0357142857142856,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,1.1,-0.12499999999999994,-1.3200000000000003,4,0,4,0.7499999999999999,4,4,4,4,3,4,4,3,3,11.722222222222223,Private_Rural
2.3214285714285716,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.3000000000000001,-0.12499999999999994,-0.36000000000000015,2,0,1,-0.7500000000000001,2,3,2,2,2,3,3,3,3,8.833333333333332,Public Day_Urban
2.2142857142857144,2,1.0,1.0,1.0,1.0,2.0,2.0,-1.0000000000000002,0.40000000000000013,-0.7500000000000001,-0.40000000000000024,2,1,1,-0.875,2,3,2,2,1,3,3,2,2,8.396825396825397,Public Day_Peri-urban
2.9285714285714284,3,2.0,2.0,3.0,2.0,3.0,2.0,-0.4000000000000002,-0.2999999999999997,0.5000000000000002,0.11999999999999987,3,1,3,0.49999999999999983,3,2,4,4,4,2,2,3,4,11.880952380952381,Public County_Urban
2.75,3,3.0,3.0,4.0,3.0,3.0,3.0,0.09999999999999992,-0.2999999999999997,-0.12499999999999994,-0.029999999999999947,3,1,2,-0.1250000000000002,3,2,2,3,3,3,2,4,3,11.166666666666666,Public County_Rural
1.7857142857142858,2,2.0,1.0,2.0,2.0,2.0,2.0,-0.7000000000000001,-1.3999999999999997,0.0,0.9799999999999999,2,1,1,-1.25,1,1,1,1,1,1,1,3,3,7.253968253968254,Public Day_Rural
2.357142857142857,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.7999999999999999,0.8750000000000004,0.9600000000000001,2,0,3,-0.25000000000000006,2,2,3,2,3,1,2,4,4,9.420634920634921,Public Day_Urban
2.7857142857142856,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.2999999999999997,0.5000000000000002,-0.0,2,1,2,-0.5000000000000001,3,2,2,2,2,2,3,4,4,11.214285714285714,Public County_Rural
3.107142857142857,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.8999999999999999,0.5000000000000002,-1.08,5,0,3,0.6249999999999997,3,3,3,4,4,4,3,4,4,12.047619047619047,Public County_Urban
2.892857142857143,3,2.0,1.0,2.0,3.0,2.0,2.0,-0.6000000000000001,1.0,0.6250000000000001,-0.6000000000000001,1,1,2,-1.125,1,4,1,1,2,4,3,4,4,10.968253968253968,Public Day_Urban
2.4285714285714284,3,2.0,3.0,2.0,2.0,2.0,2.0,-0.5000000000000001,-1.4999999999999998,0.8750000000000004,0.75,3,1,2,0.0,3,1,3,3,3,1,1,4,4,10.142857142857142,Public Day_Rural
2.9285714285714284,3,3.0,3.0,2.0,2.0,3.0,2.0,-0.30000000000000004,0.0,0.7500000000000001,-0.0,3,1,2,-0.25000000000000006,3,3,2,2,3,4,2,4,4,11.666666666666666,Public County_Urban
2.357142857142857,3,2.0,3.0,3.0,2.0,3.0,3.0,-0.2000000000000001,-1.2,-0.12499999999999994,0.2400000000000001,3,1,3,0.0,3,1,3,2,3,1,1,3,3,9.833333333333332,Public County_Rural
3.4642857142857144,4,1.0,3.0,2.0,2.0,2.0,2.0,-0.6000000000000001,0.7000000000000003,0.8750000000000004,-0.42000000000000026,4,1,4,1.0,4,4,5,4,4,4,3,5,4,13.753968253968255,Public County_Urban
1.75,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-1.2999999999999998,-0.4999999999999998,1.56,3,0,2,-0.37499999999999994,3,1,2,2,2,1,2,3,2,7.126984126984127,Public County_Rural
2.9285714285714284,3,2.0,2.0,2.0,2.0,1.0,2.0,-0.7000000000000001,0.7000000000000003,-0.12499999999999994,-0.49000000000000027,3,1,3,0.24999999999999975,3,4,3,3,4,4,3,3,3,11.444444444444445,Public Day_Peri-urban
2.392857142857143,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.10000000000000003,0.12499999999999994,0.12000000000000005,3,0,2,-0.25000000000000006,2,2,2,3,3,2,3,3,3,9.341269841269842,Public County_Rural
3.392857142857143,3,5.0,4.0,5.0,5.0,4.0,4.0,0.9000000000000001,0.3000000000000001,-0.6250000000000001,0.27000000000000013,4,1,5,0.8749999999999998,4,4,4,3,4,3,2,2,3,13.928571428571429,Public Day_Peri-urban
2.142857142857143,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.8999999999999998,0.7500000000000001,1.0799999999999998,1,0,3,-0.7500000000000001,2,2,1,2,2,1,2,4,4,8.5,Public County_Rural
1.7857142857142858,2,1.0,2.0,1.0,2.0,2.0,1.0,-0.9000000000000001,-1.3999999999999997,-0.4999999999999998,1.26,2,1,2,-0.5000000000000001,2,1,2,2,3,1,1,3,2,7.34920634920635,Public Day_Rural
3.4642857142857144,4,3.0,4.0,4.0,4.0,4.0,4.0,0.5000000000000001,0.3000000000000001,0.8750000000000004,0.15000000000000008,3,1,3,0.12499999999999988,3,3,3,3,3,3,3,4,4,13.976190476190476,Public County_Peri-urban
2.5,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.10000000000000003,0.12499999999999994,0.12000000000000005,3,0,3,0.12499999999999988,3,3,3,3,3,3,2,3,3,9.841269841269842,Public Day_Peri-urban
2.4642857142857144,3,3.0,2.0,2.0,2.0,3.0,3.0,-0.30000000000000004,-0.8999999999999998,0.6250000000000001,0.26999999999999996,2,1,2,-0.625,2,2,2,2,2,2,2,4,4,10.023809523809524,Public County_Rural
3.0357142857142856,3,4.0,3.0,3.0,4.0,3.0,3.0,0.19999999999999984,0.20000000000000007,0.5000000000000002,0.040000000000000036,3,1,2,-0.5000000000000001,2,3,2,2,2,3,2,3,4,12.103174603174603,Public County_Urban
3.2142857142857144,3,4.0,4.0,5.0,5.0,4.0,4.0,0.7999999999999999,-0.39999999999999974,0.12499999999999994,-0.3199999999999998,3,1,3,0.49999999999999983,4,2,4,3,4,2,2,4,3,13.341269841269842,Public County_Rural
2.857142857142857,3,2.0,1.0,2.0,1.0,2.0,2.0,-0.8,1.2000000000000002,-0.2499999999999999,-0.9600000000000002,2,1,2,-0.37499999999999994,3,4,3,2,2,4,4,3,2,10.857142857142858,Public County_Urban
3.0,3,3.0,2.0,2.0,2.0,2.0,2.0,-0.5000000000000001,0.10000000000000003,0.7500000000000001,-0.05000000000000003,3,1,3,0.12499999999999988,3,3,2,3,4,4,3,4,4,11.944444444444445,Public County_Rural
3.0714285714285716,3,3.0,3.0,4.0,5.0,3.0,4.0,0.39999999999999997,0.0,1.3750000000000002,0.0,1,1,1,-1.25,1,3,1,1,2,3,3,5,4,12.214285714285714,Public County_Rural
3.4285714285714284,3,4.0,4.0,3.0,3.0,4.0,3.0,0.30000000000000004,0.6000000000000002,0.2499999999999999,0.18000000000000008,4,1,4,0.49999999999999983,4,3,3,3,3,3,4,3,3,13.761904761904763,Public County_Peri-urban
3.0,3,4.0,3.0,3.0,4.0,3.0,4.0,0.30000000000000004,-1.4999999999999998,1.3750000000000002,-0.45,3,1,4,0.49999999999999983,3,1,3,4,4,1,1,4,5,12.714285714285715,Public Day_Rural
3.0714285714285716,3,4.0,3.0,3.0,3.0,3.0,3.0,0.09999999999999992,1.1,-0.7500000000000001,0.10999999999999992,3,1,2,-0.1250000000000002,3,4,3,2,3,5,4,3,3,12.007936507936506,Private_Urban
2.392857142857143,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.0,0.2499999999999999,-0.0,2,0,2,-0.5000000000000001,2,2,2,3,2,2,3,4,3,9.261904761904761,Public Day_Urban
2.357142857142857,2,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,-0.7999999999999999,-0.12499999999999994,0.48000000000000004,3,1,3,0.0,2,2,2,3,4,2,2,3,3,9.61111111111111,Public County_Rural
2.392857142857143,2,2.0,2.0,1.0,2.0,1.0,2.0,-0.8,-0.7999999999999999,-0.12499999999999994,0.64,3,1,4,0.37499999999999994,4,2,3,3,3,1,2,3,3,9.777777777777777,Public National_Urban
2.892857142857143,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.6000000000000002,0.7500000000000001,-0.7200000000000003,2,0,3,0.0,2,3,3,4,3,4,3,4,4,11.166666666666668,Public County_Urban
3.142857142857143,3,2.0,2.0,2.0,3.0,2.0,2.0,-0.5000000000000001,1.2999999999999998,-0.2499999999999999,-0.65,3,1,3,0.12499999999999988,3,5,3,3,3,5,3,3,3,12.134920634920634,Public National_Urban
2.9285714285714284,3,5.0,4.0,4.0,5.0,4.0,4.0,0.7999999999999999,-0.9999999999999998,0.6250000000000001,-0.7999999999999997,3,1,2,-0.25000000000000006,2,2,2,3,3,1,1,4,4,12.246031746031747,Public County_Rural
2.5714285714285716,2,3.0,3.0,3.0,3.0,3.0,4.0,0.09999999999999992,0.40000000000000013,-1.125,0.03999999999999998,2,1,2,-0.625,2,3,2,2,2,3,3,2,1,10.134920634920634,Public County_Urban
3.357142857142857,3,4.0,4.0,3.0,4.0,4.0,4.0,0.5000000000000001,0.7999999999999999,-0.875,0.4000000000000001,4,1,5,0.8749999999999998,4,4,4,3,4,4,3,2,2,13.531746031746032,Public Day_Peri-urban
3.5357142857142856,4,5.0,5.0,5.0,5.0,5.0,5.0,1.2000000000000002,0.40000000000000013,0.7500000000000001,0.4800000000000002,2,1,2,-0.5000000000000001,2,3,2,3,2,3,3,4,4,14.277777777777777,Public Day_Urban
2.75,3,4.0,3.0,5.0,4.0,4.0,4.0,0.6000000000000001,-0.4999999999999998,-0.6250000000000001,-0.29999999999999993,3,1,3,0.0,2,2,3,3,3,2,2,2,2,11.373015873015873,Public Day_Urban
2.4285714285714284,2,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.5999999999999999,-1.375,-0.0,3,1,3,0.49999999999999983,4,2,4,3,4,2,3,2,1,10.071428571428571,Public Day_Rural
3.6785714285714284,3,3.0,3.0,4.0,4.0,3.0,3.0,0.19999999999999984,2.1,-0.875,0.4200000000000002,4,1,4,0.7499999999999999,3,5,4,4,4,5,5,2,2,14.30952380952381,Private_Urban
3.0,3,5.0,4.0,5.0,5.0,5.0,5.0,1.0999999999999999,0.0,-0.12499999999999994,0.0,2,1,1,-0.875,2,3,1,2,2,3,3,3,3,12.166666666666666,Public Day_Rural
2.7857142857142856,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.4999999999999998,0.12499999999999994,-0.0,2,1,3,0.12499999999999988,3,2,3,3,4,2,2,3,3,11.396825396825397,Public National_Urban
3.0,3,2.0,3.0,3.0,2.0,3.0,3.0,-0.2000000000000001,0.3000000000000001,0.0,-0.060000000000000046,4,1,3,0.24999999999999975,3,3,3,4,2,3,3,4,3,11.976190476190474,Public County_Urban
2.4285714285714284,3,1.0,1.0,2.0,2.0,2.0,2.0,-0.8,-0.39999999999999974,0.6250000000000001,0.31999999999999984,2,1,1,-0.7500000000000001,2,3,2,2,2,2,2,4,4,9.579365079365079,Public County_Rural
3.107142857142857,3,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,0.40000000000000013,1.3750000000000002,-0.2400000000000001,3,1,2,-0.37499999999999994,2,4,3,2,2,3,3,5,4,12.15873015873016,Public County_Urban
2.75,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.20000000000000007,0.7500000000000001,-0.2400000000000001,3,0,2,0.0,3,3,3,3,3,3,3,4,4,10.722222222222223,Public County_Peri-urban
2.75,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.20000000000000007,0.0,-0.2400000000000001,4,0,3,0.7499999999999999,4,2,4,4,4,2,3,4,4,10.865079365079366,Public County_Urban
2.6785714285714284,3,3.0,3.0,3.0,3.0,3.0,2.0,-0.10000000000000019,-0.8999999999999998,-0.6250000000000001,0.08999999999999991,4,1,4,1.1249999999999996,4,1,5,4,5,2,1,2,3,11.261904761904761,Public County_Urban
3.107142857142857,4,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.5000000000000002,0.5000000000000002,-0.6000000000000003,4,0,5,1.1249999999999996,4,4,4,5,4,4,3,4,3,12.269841269841269,Private_Rural
2.857142857142857,3,3.0,4.0,4.0,3.0,4.0,3.0,0.30000000000000004,0.7000000000000003,-0.6250000000000001,0.21000000000000013,2,1,2,-0.7500000000000001,2,3,2,2,1,4,3,3,2,11.206349206349206,Public County_Urban
2.5714285714285716,3,2.0,3.0,3.0,2.0,2.0,3.0,-0.30000000000000004,-0.6999999999999998,0.7500000000000001,0.21,2,1,2,-0.625,2,2,2,2,2,2,2,4,4,10.38888888888889,Public Day_Rural
2.5357142857142856,3,4.0,5.0,5.0,3.0,4.0,4.0,0.7000000000000003,-0.19999999999999968,-0.7500000000000001,-0.13999999999999982,2,1,1,-1.125,1,2,1,1,2,2,2,3,2,10.230158730158731,Public Day_Rural
3.5714285714285716,4,4.0,4.0,4.0,4.0,4.0,4.0,0.6000000000000001,1.0,0.2499999999999999,0.6000000000000001,3,1,3,0.12499999999999988,3,4,3,3,3,4,4,4,3,14.206349206349206,Public County_Urban
2.6785714285714284,3,3.0,4.0,3.0,3.0,3.0,3.0,0.09999999999999992,-0.5999999999999999,-0.2499999999999999,-0.05999999999999994,3,1,3,0.12499999999999988,3,2,3,3,3,2,2,3,2,11.023809523809524,Public County_Peri-urban
2.9642857142857144,3,3.0,3.0,3.0,3.0,3.0,4.0,0.09999999999999992,-0.19999999999999968,-0.12499999999999994,-0.019999999999999952,3,1,4,0.49999999999999983,3,2,3,4,4,2,3,3,3,12.11111111111111,Public County_Rural
3.25,3,3.0,4.0,3.0,3.0,3.0,4.0,0.19999999999999984,-0.10000000000000003,0.6250000000000001,-0.020000000000000018,4,1,4,0.49999999999999983,3,2,3,3,4,2,3,4,4,13.246031746031747,Public County_Urban
3.25,3,3.0,4.0,4.0,4.0,2.0,4.0,0.30000000000000004,0.6000000000000002,-1.125,0.18000000000000008,5,1,5,1.2499999999999998,5,4,4,4,4,4,3,2,1,13.19047619047619,Private_Rural
2.642857142857143,3,2.0,3.0,3.0,3.0,2.0,2.0,-0.30000000000000004,-0.39999999999999974,-0.4999999999999998,0.11999999999999994,4,1,3,0.49999999999999983,4,3,3,4,3,2,3,3,2,10.793650793650794,Public Day_Rural
3.607142857142857,4,4.0,5.0,4.0,5.0,4.0,5.0,0.9000000000000001,0.20000000000000007,1.6250000000000002,0.18000000000000008,2,1,3,-0.5000000000000001,2,3,2,2,2,3,3,5,5,14.555555555555555,Public County_Urban
2.7142857142857144,3,4.0,3.0,3.0,4.0,3.0,4.0,0.30000000000000004,-0.6999999999999998,0.0,-0.21,3,1,3,-0.1250000000000002,2,2,3,2,3,2,2,3,3,11.198412698412698,Public County_Rural
2.7857142857142856,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.7000000000000003,0.6250000000000001,-0.8400000000000005,2,0,2,-0.37499999999999994,3,4,2,2,3,4,3,4,4,10.634920634920636,Public County_Urban
3.0357142857142856,3,5.0,5.0,5.0,5.0,5.0,5.0,1.2000000000000002,-0.7999999999999999,0.8750000000000004,-0.9600000000000001,2,1,1,-0.875,2,2,2,2,1,2,2,4,4,12.587301587301589,Public Day_Rural
2.5357142857142856,3,4.0,3.0,4.0,3.0,3.0,4.0,0.30000000000000004,-0.8999999999999998,-0.4999999999999998,-0.26999999999999996,3,1,3,0.0,3,1,3,3,2,1,2,3,3,10.571428571428571,Public County_Rural
2.9642857142857144,3,2.0,4.0,3.0,3.0,3.0,2.0,-0.10000000000000019,0.7999999999999999,-0.4999999999999998,-0.07999999999999993,3,1,2,-0.1250000000000002,3,4,2,3,3,4,3,2,3,11.626984126984127,Public County_Peri-urban
3.0,3,3.0,3.0,4.0,3.0,3.0,3.0,0.09999999999999992,-0.39999999999999974,-0.12499999999999994,-0.039999999999999945,4,1,4,0.8749999999999998,4,2,4,4,4,2,2,3,3,12.388888888888888,Public National_Urban
2.5714285714285716,3,3.0,4.0,4.0,3.0,4.0,4.0,0.39999999999999997,-1.2,-0.2499999999999999,-0.4799999999999999,3,1,3,0.12499999999999988,3,2,4,2,3,1,1,3,3,10.857142857142858,Public County_Rural
2.5357142857142856,3,3.0,4.0,3.0,3.0,4.0,3.0,0.19999999999999984,-0.39999999999999974,0.12499999999999994,-0.07999999999999999,1,1,1,-1.125,1,2,2,1,2,2,2,4,3,10.174603174603174,Public Day_Rural
2.892857142857143,3,4.0,3.0,3.0,4.0,3.0,3.0,0.19999999999999984,0.10000000000000003,-0.37499999999999983,0.020000000000000018,3,1,3,0.0,2,3,3,3,3,3,2,3,3,11.65873015873016,Public County_Rural
3.2142857142857144,3,3.0,2.0,3.0,3.0,3.0,2.0,-0.2000000000000001,-0.2999999999999997,0.8750000000000004,0.05999999999999997,4,1,4,0.8749999999999998,4,3,4,5,3,2,2,4,4,13.142857142857142,Private_Rural
3.1785714285714284,3,3.0,2.0,2.0,2.0,3.0,2.0,-0.4000000000000002,0.7000000000000003,0.0,-0.2800000000000001,3,1,4,0.6249999999999997,4,3,4,3,4,4,3,3,3,12.587301587301587,Public Day_Urban
2.75,3,2.0,2.0,2.0,2.0,2.0,2.0,-0.6000000000000001,0.6000000000000002,0.0,-0.36000000000000015,2,1,2,-0.5000000000000001,3,4,2,2,2,3,4,3,3,10.642857142857142,Public County_Urban
2.75,3,3.0,3.0,2.0,3.0,3.0,3.0,-0.10000000000000019,0.8999999999999999,-1.75,-0.08999999999999993,3,1,3,0.24999999999999975,4,3,3,3,3,4,4,1,1,10.80952380952381,Public National_Urban
3.2857142857142856,4,4.0,5.0,5.0,5.0,4.0,4.0,0.9000000000000001,-0.10000000000000003,0.7500000000000001,-0.09000000000000004,3,1,2,-0.37499999999999994,2,2,2,3,2,2,3,4,4,13.38888888888889,Public Day_Peri-urban
3.7142857142857144,4,3.0,3.0,3.0,4.0,3.0,4.0,0.19999999999999984,0.7999999999999999,0.8750000000000004,0.16000000000000006,4,1,4,0.7499999999999999,4,4,4,3,4,4,4,4,4,14.865079365079366,Private_Urban
2.5,3,4.0,3.0,4.0,4.0,4.0,3.0,0.39999999999999997,0.3000000000000001,-1.125,0.12000000000000002,1,1,2,-1.125,1,3,1,2,1,3,3,2,2,9.857142857142858,Public Day_Peri-urban
3.2857142857142856,4,5.0,5.0,5.0,5.0,4.0,5.0,1.0999999999999999,-0.9999999999999998,0.3750000000000002,-1.0999999999999996,4,1,4,0.8749999999999998,4,1,4,4,4,1,1,4,4,13.960317460317459,Public County_Rural
4.178571428571429,4,4.0,4.0,5.0,5.0,5.0,5.0,1.0000000000000002,1.2000000000000002,0.6250000000000001,1.2000000000000004,4,1,5,1.1249999999999996,4,5,4,5,4,4,4,4,4,16.857142857142858,Private_Urban
2.1785714285714284,3,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-0.5999999999999999,-0.12499999999999994,0.72,2,0,2,-0.1250000000000002,3,2,3,3,3,2,2,3,3,8.666666666666666,Public County_Rural
2.107142857142857,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.3000000000000001,-0.37499999999999983,-0.36000000000000015,2,0,1,-1.25,1,3,1,1,1,3,3,3,3,7.880952380952381,Public Day_Peri-urban
3.857142857142857,4,4.0,4.0,3.0,4.0,4.0,4.0,0.5000000000000001,1.2000000000000002,0.2499999999999999,0.6000000000000002,5,1,5,1.0,3,4,4,4,4,5,3,4,3,15.428571428571429,Public County_Urban
3.5,3,4.0,3.0,3.0,3.0,3.0,3.0,0.09999999999999992,0.7000000000000003,0.3750000000000002,0.06999999999999998,4,1,4,0.7499999999999999,4,3,4,3,4,4,3,3,3,14.015873015873016,Private_Urban
2.8214285714285716,3,2.0,3.0,3.0,2.0,2.0,3.0,-0.30000000000000004,1.0,0.12499999999999994,-0.30000000000000004,1,1,1,-1.25,1,4,1,2,1,5,3,3,4,10.73015873015873,Public County_Urban
3.1785714285714284,3,2.0,1.0,2.0,1.0,2.0,1.0,-0.9000000000000001,1.2000000000000002,0.12499999999999994,-1.0800000000000003,3,1,4,0.49999999999999983,4,4,3,4,3,4,4,3,3,12.285714285714285,Private_Urban
3.0357142857142856,3,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-0.19999999999999968,0.2499999999999999,-0.0,4,1,4,0.49999999999999983,4,3,3,3,3,2,2,3,4,12.373015873015873,Public County_Rural
3.107142857142857,3,2.0,2.0,2.0,1.0,2.0,2.0,-0.7000000000000001,0.20000000000000007,1.0,-0.14000000000000007,3,1,4,0.37499999999999994,4,3,3,3,3,3,3,4,5,12.341269841269842,Public National_Urban
2.5714285714285716,3,3.0,2.0,2.0,2.0,2.0,3.0,-0.4000000000000002,-0.6999999999999998,0.0,0.2799999999999999,4,1,3,0.24999999999999975,3,2,3,3,3,2,2,3,3,10.531746031746032,Public Day_Rural
2.142857142857143,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,-1.4999999999999998,-0.2499999999999999,1.8,5,0,4,1.0,3,1,4,4,5,1,1,3,3,9.023809523809524,Public County_Rural
2.75,3,3.0,5.0,4.0,4.0,4.0,4.0,0.6000000000000001,0.10000000000000003,-1.0,0.060000000000000026,3,1,3,-0.37499999999999994,2,3,2,2,2,2,4,2,2,11.11111111111111,Public County_Urban
1.9642857142857142,2,1.0,1.0,1.0,1.0,1.0,1.0,-1.2000000000000002,0.5000000000000002,-1.875,-0.6000000000000003,3,0,2,-0.5000000000000001,2,4,2,2,2,4,3,1,1,7.388888888888889,Public County_Urban
2.0,2,3.0,3.0,3.0,3.0,3.0,3.0,0.0,-1.2999999999999998,-0.12499999999999994,-0.0,1,1,1,-1.375,1,1,1,1,1,1,1,3,3,8.222222222222221,Public Day_Rural
3.2857142857142856,3,4.0,4.0,3.0,4.0,4.0,4.0,0.5000000000000001,0.40000000000000013,-0.12499999999999994,0.20000000000000012,3,1,4,0.37499999999999994,3,3,3,4,3,3,3,3,3,13.277777777777779,Public County_Peri-urban
3.2857142857142856,4,4.0,4.0,4.0,4.0,3.0,4.0,0.5000000000000001,-0.9999999999999998,1.25,-0.5,4,1,4,0.7499999999999999,4,1,4,3,4,1,2,5,4,13.793650793650794,Public County_Rural
4.0,4,4.0,4.0,4.0,3.0,4.0,3.0,0.39999999999999997,1.1,0.3750000000000002,0.44,5,1,5,1.6249999999999998,5,4,5,5,5,4,4,4,3,16.126984126984127,Public County_Urban
3.892857142857143,4,5.0,5.0,4.0,4.0,5.0,5.0,1.0000000000000002,1.2999999999999998,-0.37499999999999983,1.3,4,1,4,1.0,4,5,5,4,4,5,3,3,2,15.658730158730158,Private_Urban
2.9642857142857144,3,4.0,4.0,3.0,4.0,4.0,3.0,0.39999999999999997,0.20000000000000007,-0.875,0.08000000000000002,3,1,4,0.37499999999999994,3,2,4,3,3,3,3,2,2,12.031746031746032,Public National_Urban
